"","serial","species","life_stage","NperHA","KgperHA","year","season"
"22602",528,"Silver Chub","Age_1",0,0,2014,"Autumn"
"22603",528,"Silver Chub","Age_2+",0,0,2014,"Autumn"
"22604",528,"Silver Chub","YAO",0,0,2014,"Autumn"
"22605",528,"Silver Chub","ALL",0,0,2014,"Autumn"
"22606",528,"Silver Lamprey","YOY",0,0,2014,"Autumn"
"22607",528,"Silver Lamprey","Age_1",0,0,2014,"Autumn"
"22608",528,"Silver Lamprey","Age_2+",0,0,2014,"Autumn"
"22609",528,"Silver Lamprey","YAO",0,0,2014,"Autumn"
"22610",528,"Silver Lamprey","ALL",0,0,2014,"Autumn"
"22611",528,"Smallmouth Bass","YOY",0,0,2014,"Autumn"
"22612",528,"Smallmouth Bass","Age_1",0,0,2014,"Autumn"
"22613",528,"Smallmouth Bass","Age_2+",0,0,2014,"Autumn"
"22614",528,"Smallmouth Bass","YAO",0,0,2014,"Autumn"
"22615",528,"Smallmouth Bass","ALL",0,0,2014,"Autumn"
"22616",528,"Spottail Shiner","YOY",0,0,2014,"Autumn"
"22617",528,"Spottail Shiner","Age_1",0,0,2014,"Autumn"
"22618",528,"Spottail Shiner","Age_2+",0,0,2014,"Autumn"
"22619",528,"Spottail Shiner","YAO",0,0,2014,"Autumn"
"22620",528,"Spottail Shiner","ALL",0,0,2014,"Autumn"
"22621",528,"Trout Perch","YAO",15.25,0.15,2014,"Autumn"
"22622",528,"Trout Perch","YOY",11.77,0.05,2014,"Autumn"
"22623",528,"Trout Perch","Age_1",0,0,2014,"Autumn"
"22624",528,"Trout Perch","Age_2+",0,0,2014,"Autumn"
"22625",528,"Trout Perch","ALL",0,0,2014,"Autumn"
"22626",528,"Walleye","YOY",72.61,0,2014,"Autumn"
"22627",528,"Walleye","Age_1",0,0,2014,"Autumn"
"22628",528,"Walleye","Age_2+",0,0,2014,"Autumn"
"22629",528,"Walleye","YAO",0,0,2014,"Autumn"
"22630",528,"Walleye","ALL",0,0,2014,"Autumn"
"22631",528,"White Bass","ALL",0.2,0,2014,"Autumn"
"22632",528,"White Bass","YOY",10.34,0.04,2014,"Autumn"
"22633",528,"White Bass","Age_1",0,0,2014,"Autumn"
"22634",528,"White Bass","Age_2+",0,0,2014,"Autumn"
"22635",528,"White Bass","YAO",0,0,2014,"Autumn"
"22636",528,"White Perch","Age_1",7.04,0.68,2014,"Autumn"
"22637",528,"White Perch","Age_2+",1.4,0.16,2014,"Autumn"
"22638",528,"White Perch","YOY",73.59,0.49,2014,"Autumn"
"22639",528,"White Perch","YAO",0,0,2014,"Autumn"
"22640",528,"White Perch","ALL",0,0,2014,"Autumn"
"22641",528,"White Sucker","YAO",1.69,0.36,2014,"Autumn"
"22642",528,"White Sucker","YOY",0,0,2014,"Autumn"
"22643",528,"White Sucker","Age_1",0,0,2014,"Autumn"
"22644",528,"White Sucker","Age_2+",0,0,2014,"Autumn"
"22645",528,"White Sucker","ALL",0,0,2014,"Autumn"
"22646",528,"Yellow Perch","Age_1",18.72,1.65,2014,"Autumn"
"22647",528,"Yellow Perch","Age_2+",11.55,0.75,2014,"Autumn"
"22648",528,"Yellow Perch","YOY",135.21,2.93,2014,"Autumn"
"22649",528,"Yellow Perch","YAO",0,0,2014,"Autumn"
"22650",528,"Yellow Perch","ALL",0,0,2014,"Autumn"
"22651",529,"Alewife","YOY",0,0,2014,"Autumn"
"22652",529,"Alewife","Age_1",0,0,2014,"Autumn"
"22653",529,"Alewife","Age_2+",0,0,2014,"Autumn"
"22654",529,"Alewife","YAO",0,0,2014,"Autumn"
"22655",529,"Alewife","ALL",0,0,2014,"Autumn"
"22656",529,"Brown Bullhead","YOY",0,0,2014,"Autumn"
"22657",529,"Brown Bullhead","Age_1",0,0,2014,"Autumn"
"22658",529,"Brown Bullhead","Age_2+",0,0,2014,"Autumn"
"22659",529,"Brown Bullhead","YAO",0,0,2014,"Autumn"
"22660",529,"Brown Bullhead","ALL",0,0,2014,"Autumn"
"22661",529,"Channel Catfish","YAO",48.67,33.99,2014,"Autumn"
"22662",529,"Channel Catfish","YOY",0.12,0.03,2014,"Autumn"
"22663",529,"Channel Catfish","Age_1",0,0,2014,"Autumn"
"22664",529,"Channel Catfish","Age_2+",0,0,2014,"Autumn"
"22665",529,"Channel Catfish","ALL",0,0,2014,"Autumn"
"22666",529,"Common Carp","YAO",6.35,37.05,2014,"Autumn"
"22667",529,"Common Carp","YOY",0,0,2014,"Autumn"
"22668",529,"Common Carp","Age_1",0,0,2014,"Autumn"
"22669",529,"Common Carp","Age_2+",0,0,2014,"Autumn"
"22670",529,"Common Carp","ALL",0,0,2014,"Autumn"
"22671",529,"Emerald Shiner","YOY",1.59,0,2014,"Autumn"
"22672",529,"Emerald Shiner","Age_1",0,0,2014,"Autumn"
"22673",529,"Emerald Shiner","Age_2+",0,0,2014,"Autumn"
"22674",529,"Emerald Shiner","YAO",0,0,2014,"Autumn"
"22675",529,"Emerald Shiner","ALL",0,0,2014,"Autumn"
"22676",529,"Freshwater Drum","YAO",66.93,49.22,2014,"Autumn"
"22677",529,"Freshwater Drum","YOY",0,0,2014,"Autumn"
"22678",529,"Freshwater Drum","Age_1",0,0,2014,"Autumn"
"22679",529,"Freshwater Drum","Age_2+",0,0,2014,"Autumn"
"22680",529,"Freshwater Drum","ALL",0,0,2014,"Autumn"
"22681",529,"Gizzard Shad","YAO",0.29,0.01,2014,"Autumn"
"22682",529,"Gizzard Shad","YOY",50.95,0.95,2014,"Autumn"
"22683",529,"Gizzard Shad","Age_1",0,0,2014,"Autumn"
"22684",529,"Gizzard Shad","Age_2+",0,0,2014,"Autumn"
"22685",529,"Gizzard Shad","ALL",0,0,2014,"Autumn"
"22686",529,"Golden Redhorse","YOY",0,0,2014,"Autumn"
"22687",529,"Golden Redhorse","Age_1",0,0,2014,"Autumn"
"22688",529,"Golden Redhorse","Age_2+",0,0,2014,"Autumn"
"22689",529,"Golden Redhorse","YAO",0,0,2014,"Autumn"
"22690",529,"Golden Redhorse","ALL",0,0,2014,"Autumn"
"22691",529,"Goldfish","YOY",0,0,2014,"Autumn"
"22692",529,"Goldfish","Age_1",0,0,2014,"Autumn"
"22693",529,"Goldfish","Age_2+",0,0,2014,"Autumn"
"22694",529,"Goldfish","YAO",0,0,2014,"Autumn"
"22695",529,"Goldfish","ALL",0,0,2014,"Autumn"
"22696",529,"Lake Sturgeon","YOY",0,0,2014,"Autumn"
"22697",529,"Lake Sturgeon","Age_1",0,0,2014,"Autumn"
"22698",529,"Lake Sturgeon","Age_2+",0,0,2014,"Autumn"
"22699",529,"Lake Sturgeon","YAO",0,0,2014,"Autumn"
"22700",529,"Lake Sturgeon","ALL",0,0,2014,"Autumn"
"22701",529,"Lake Trout","YOY",0,0,2014,"Autumn"
"22702",529,"Lake Trout","Age_1",0,0,2014,"Autumn"
"22703",529,"Lake Trout","Age_2+",0,0,2014,"Autumn"
"22704",529,"Lake Trout","YAO",0,0,2014,"Autumn"
"22705",529,"Lake Trout","ALL",0,0,2014,"Autumn"
"22706",529,"Lake Whitefish","YOY",0,0,2014,"Autumn"
"22707",529,"Lake Whitefish","Age_1",0,0,2014,"Autumn"
"22708",529,"Lake Whitefish","Age_2+",0,0,2014,"Autumn"
"22709",529,"Lake Whitefish","YAO",0,0,2014,"Autumn"
"22710",529,"Lake Whitefish","ALL",0,0,2014,"Autumn"
"22711",529,"Logperch","YOY",0,0,2014,"Autumn"
"22712",529,"Logperch","Age_1",0,0,2014,"Autumn"
"22713",529,"Logperch","Age_2+",0,0,2014,"Autumn"
"22714",529,"Logperch","YAO",0,0,2014,"Autumn"
"22715",529,"Logperch","ALL",0,0,2014,"Autumn"
"22716",529,"Mimic Shiner","YOY",0,0,2014,"Autumn"
"22717",529,"Mimic Shiner","Age_1",0,0,2014,"Autumn"
"22718",529,"Mimic Shiner","Age_2+",0,0,2014,"Autumn"
"22719",529,"Mimic Shiner","YAO",0,0,2014,"Autumn"
"22720",529,"Mimic Shiner","ALL",0,0,2014,"Autumn"
"22721",529,"Muskelunge","YOY",0,0,2014,"Autumn"
"22722",529,"Muskelunge","Age_1",0,0,2014,"Autumn"
"22723",529,"Muskelunge","Age_2+",0,0,2014,"Autumn"
"22724",529,"Muskelunge","YAO",0,0,2014,"Autumn"
"22725",529,"Muskelunge","ALL",0,0,2014,"Autumn"
"22726",529,"Quillback","YAO",12.71,27.94,2014,"Autumn"
"22727",529,"Quillback","YOY",0,0,2014,"Autumn"
"22728",529,"Quillback","Age_1",0,0,2014,"Autumn"
"22729",529,"Quillback","Age_2+",0,0,2014,"Autumn"
"22730",529,"Quillback","ALL",0,0,2014,"Autumn"
"22731",529,"Rainbow Smelt","YOY",1.59,0,2014,"Autumn"
"22732",529,"Rainbow Smelt","Age_1",0,0,2014,"Autumn"
"22733",529,"Rainbow Smelt","Age_2+",0,0,2014,"Autumn"
"22734",529,"Rainbow Smelt","YAO",0,0,2014,"Autumn"
"22735",529,"Rainbow Smelt","ALL",0,0,2014,"Autumn"
"22736",529,"Rock Bass","YOY",0,0,2014,"Autumn"
"22737",529,"Rock Bass","Age_1",0,0,2014,"Autumn"
"22738",529,"Rock Bass","Age_2+",0,0,2014,"Autumn"
"22739",529,"Rock Bass","YAO",0,0,2014,"Autumn"
"22740",529,"Rock Bass","ALL",0,0,2014,"Autumn"
"22741",529,"Round Goby","ALL",7.94,0.07,2014,"Autumn"
"22742",529,"Round Goby","YOY",0,0,2014,"Autumn"
"22743",529,"Round Goby","Age_1",0,0,2014,"Autumn"
"22744",529,"Round Goby","Age_2+",0,0,2014,"Autumn"
"22745",529,"Round Goby","YAO",0,0,2014,"Autumn"
"22746",529,"Shorthead Redhorse","YOY",0,0,2014,"Autumn"
"22747",529,"Shorthead Redhorse","Age_1",0,0,2014,"Autumn"
"22748",529,"Shorthead Redhorse","Age_2+",0,0,2014,"Autumn"
"22749",529,"Shorthead Redhorse","YAO",0,0,2014,"Autumn"
"22750",529,"Shorthead Redhorse","ALL",0,0,2014,"Autumn"
"22751",529,"Silver Chub","YOY",0,0,2014,"Autumn"
"22752",529,"Silver Chub","Age_1",0,0,2014,"Autumn"
"22753",529,"Silver Chub","Age_2+",0,0,2014,"Autumn"
"22754",529,"Silver Chub","YAO",0,0,2014,"Autumn"
"22755",529,"Silver Chub","ALL",0,0,2014,"Autumn"
"22756",529,"Silver Lamprey","YOY",0,0,2014,"Autumn"
"22757",529,"Silver Lamprey","Age_1",0,0,2014,"Autumn"
"22758",529,"Silver Lamprey","Age_2+",0,0,2014,"Autumn"
"22759",529,"Silver Lamprey","YAO",0,0,2014,"Autumn"
"22760",529,"Silver Lamprey","ALL",0,0,2014,"Autumn"
"22761",529,"Smallmouth Bass","YOY",0,0,2014,"Autumn"
"22762",529,"Smallmouth Bass","Age_1",0,0,2014,"Autumn"
"22763",529,"Smallmouth Bass","Age_2+",0,0,2014,"Autumn"
"22764",529,"Smallmouth Bass","YAO",0,0,2014,"Autumn"
"22765",529,"Smallmouth Bass","ALL",0,0,2014,"Autumn"
"22766",529,"Spottail Shiner","YOY",0,0,2014,"Autumn"
"22767",529,"Spottail Shiner","Age_1",0,0,2014,"Autumn"
"22768",529,"Spottail Shiner","Age_2+",0,0,2014,"Autumn"
"22769",529,"Spottail Shiner","YAO",0,0,2014,"Autumn"
"22770",529,"Spottail Shiner","ALL",0,0,2014,"Autumn"
"22771",529,"Trout Perch","YOY",1.59,0.01,2014,"Autumn"
"22772",529,"Trout Perch","Age_1",0,0,2014,"Autumn"
"22773",529,"Trout Perch","Age_2+",0,0,2014,"Autumn"
"22774",529,"Trout Perch","YAO",0,0,2014,"Autumn"
"22775",529,"Trout Perch","ALL",0,0,2014,"Autumn"
"22776",529,"Walleye","Age_1",4.27,1.29,2014,"Autumn"
"22777",529,"Walleye","Age_2+",1.82,3.42,2014,"Autumn"
"22778",529,"Walleye","YOY",0.26,0.08,2014,"Autumn"
"22779",529,"Walleye","YAO",0,0,2014,"Autumn"
"22780",529,"Walleye","ALL",0,0,2014,"Autumn"
"22781",529,"White Bass","Age_1",0.19,0.1,2014,"Autumn"
"22782",529,"White Bass","Age_2+",10.92,5.62,2014,"Autumn"
"22783",529,"White Bass","YOY",0.01,0,2014,"Autumn"
"22784",529,"White Bass","YAO",0,0,2014,"Autumn"
"22785",529,"White Bass","ALL",0,0,2014,"Autumn"
"22786",529,"White Perch","Age_1",90.15,14.77,2014,"Autumn"
"22787",529,"White Perch","Age_2+",175.68,33.68,2014,"Autumn"
"22788",529,"White Perch","YOY",991.14,4.96,2014,"Autumn"
"22789",529,"White Perch","YAO",0,0,2014,"Autumn"
"22790",529,"White Perch","ALL",0,0,2014,"Autumn"
"22791",529,"White Sucker","YAO",6.33,8.59,2014,"Autumn"
"22792",529,"White Sucker","YOY",0.03,0.03,2014,"Autumn"
"22793",529,"White Sucker","Age_1",0,0,2014,"Autumn"
"22794",529,"White Sucker","Age_2+",0,0,2014,"Autumn"
"22795",529,"White Sucker","ALL",0,0,2014,"Autumn"
"22796",529,"Yellow Perch","Age_1",2.54,0.17,2014,"Autumn"
"22797",529,"Yellow Perch","Age_2+",10.17,1.21,2014,"Autumn"
"22798",529,"Yellow Perch","YOY",12.71,0.08,2014,"Autumn"
"22799",529,"Yellow Perch","YAO",0,0,2014,"Autumn"
"22800",529,"Yellow Perch","ALL",0,0,2014,"Autumn"
"22801",530,"Alewife","YOY",0,0,2014,"Autumn"
"22802",530,"Alewife","Age_1",0,0,2014,"Autumn"
"22803",530,"Alewife","Age_2+",0,0,2014,"Autumn"
"22804",530,"Alewife","YAO",0,0,2014,"Autumn"
"22805",530,"Alewife","ALL",0,0,2014,"Autumn"
"22806",530,"Brown Bullhead","YOY",0,0,2014,"Autumn"
"22807",530,"Brown Bullhead","Age_1",0,0,2014,"Autumn"
"22808",530,"Brown Bullhead","Age_2+",0,0,2014,"Autumn"
"22809",530,"Brown Bullhead","YAO",0,0,2014,"Autumn"
"22810",530,"Brown Bullhead","ALL",0,0,2014,"Autumn"
"22811",530,"Channel Catfish","YAO",1.56,0.12,2014,"Autumn"
"22812",530,"Channel Catfish","YOY",0,0,2014,"Autumn"
"22813",530,"Channel Catfish","Age_1",0,0,2014,"Autumn"
"22814",530,"Channel Catfish","Age_2+",0,0,2014,"Autumn"
"22815",530,"Channel Catfish","ALL",0,0,2014,"Autumn"
"22816",530,"Common Carp","YOY",0,0,2014,"Autumn"
"22817",530,"Common Carp","Age_1",0,0,2014,"Autumn"
"22818",530,"Common Carp","Age_2+",0,0,2014,"Autumn"
"22819",530,"Common Carp","YAO",0,0,2014,"Autumn"
"22820",530,"Common Carp","ALL",0,0,2014,"Autumn"
"22821",530,"Emerald Shiner","YOY",112.65,0.25,2014,"Autumn"
"22822",530,"Emerald Shiner","Age_1",0,0,2014,"Autumn"
"22823",530,"Emerald Shiner","Age_2+",0,0,2014,"Autumn"
"22824",530,"Emerald Shiner","YAO",0,0,2014,"Autumn"
"22825",530,"Emerald Shiner","ALL",0,0,2014,"Autumn"
"22826",530,"Freshwater Drum","YAO",75.85,47.17,2014,"Autumn"
"22827",530,"Freshwater Drum","YOY",0,0,2014,"Autumn"
"22828",530,"Freshwater Drum","Age_1",0,0,2014,"Autumn"
"22829",530,"Freshwater Drum","Age_2+",0,0,2014,"Autumn"
"22830",530,"Freshwater Drum","ALL",0,0,2014,"Autumn"
"22831",530,"Gizzard Shad","YOY",15.3,0.34,2014,"Autumn"
"22832",530,"Gizzard Shad","Age_1",0,0,2014,"Autumn"
"22833",530,"Gizzard Shad","Age_2+",0,0,2014,"Autumn"
"22834",530,"Gizzard Shad","YAO",0,0,2014,"Autumn"
"22835",530,"Gizzard Shad","ALL",0,0,2014,"Autumn"
"22836",530,"Golden Redhorse","YOY",0,0,2014,"Autumn"
"22837",530,"Golden Redhorse","Age_1",0,0,2014,"Autumn"
"22838",530,"Golden Redhorse","Age_2+",0,0,2014,"Autumn"
"22839",530,"Golden Redhorse","YAO",0,0,2014,"Autumn"
"22840",530,"Golden Redhorse","ALL",0,0,2014,"Autumn"
"22841",530,"Goldfish","YOY",0,0,2014,"Autumn"
"22842",530,"Goldfish","Age_1",0,0,2014,"Autumn"
"22843",530,"Goldfish","Age_2+",0,0,2014,"Autumn"
"22844",530,"Goldfish","YAO",0,0,2014,"Autumn"
"22845",530,"Goldfish","ALL",0,0,2014,"Autumn"
"22846",530,"Lake Sturgeon","YOY",0,0,2014,"Autumn"
"22847",530,"Lake Sturgeon","Age_1",0,0,2014,"Autumn"
"22848",530,"Lake Sturgeon","Age_2+",0,0,2014,"Autumn"
"22849",530,"Lake Sturgeon","YAO",0,0,2014,"Autumn"
"22850",530,"Lake Sturgeon","ALL",0,0,2014,"Autumn"
"22851",530,"Lake Trout","YOY",0,0,2014,"Autumn"
"22852",530,"Lake Trout","Age_1",0,0,2014,"Autumn"
"22853",530,"Lake Trout","Age_2+",0,0,2014,"Autumn"
"22854",530,"Lake Trout","YAO",0,0,2014,"Autumn"
"22855",530,"Lake Trout","ALL",0,0,2014,"Autumn"
"22856",530,"Lake Whitefish","YOY",0,0,2014,"Autumn"
"22857",530,"Lake Whitefish","Age_1",0,0,2014,"Autumn"
"22858",530,"Lake Whitefish","Age_2+",0,0,2014,"Autumn"
"22859",530,"Lake Whitefish","YAO",0,0,2014,"Autumn"
"22860",530,"Lake Whitefish","ALL",0,0,2014,"Autumn"
"22861",530,"Logperch","YOY",0,0,2014,"Autumn"
"22862",530,"Logperch","Age_1",0,0,2014,"Autumn"
"22863",530,"Logperch","Age_2+",0,0,2014,"Autumn"
"22864",530,"Logperch","YAO",0,0,2014,"Autumn"
"22865",530,"Logperch","ALL",0,0,2014,"Autumn"
"22866",530,"Mimic Shiner","YOY",0,0,2014,"Autumn"
"22867",530,"Mimic Shiner","Age_1",0,0,2014,"Autumn"
"22868",530,"Mimic Shiner","Age_2+",0,0,2014,"Autumn"
"22869",530,"Mimic Shiner","YAO",0,0,2014,"Autumn"
"22870",530,"Mimic Shiner","ALL",0,0,2014,"Autumn"
"22871",530,"Muskelunge","YOY",0,0,2014,"Autumn"
"22872",530,"Muskelunge","Age_1",0,0,2014,"Autumn"
"22873",530,"Muskelunge","Age_2+",0,0,2014,"Autumn"
"22874",530,"Muskelunge","YAO",0,0,2014,"Autumn"
"22875",530,"Muskelunge","ALL",0,0,2014,"Autumn"
"22876",530,"Quillback","YOY",0,0,2014,"Autumn"
"22877",530,"Quillback","Age_1",0,0,2014,"Autumn"
"22878",530,"Quillback","Age_2+",0,0,2014,"Autumn"
"22879",530,"Quillback","YAO",0,0,2014,"Autumn"
"22880",530,"Quillback","ALL",0,0,2014,"Autumn"
"22881",530,"Rainbow Smelt","YOY",9.35,0.01,2014,"Autumn"
"22882",530,"Rainbow Smelt","Age_1",0,0,2014,"Autumn"
"22883",530,"Rainbow Smelt","Age_2+",0,0,2014,"Autumn"
"22884",530,"Rainbow Smelt","YAO",0,0,2014,"Autumn"
"22885",530,"Rainbow Smelt","ALL",0,0,2014,"Autumn"
"22886",530,"Rock Bass","YOY",0,0,2014,"Autumn"
"22887",530,"Rock Bass","Age_1",0,0,2014,"Autumn"
"22888",530,"Rock Bass","Age_2+",0,0,2014,"Autumn"
"22889",530,"Rock Bass","YAO",0,0,2014,"Autumn"
"22890",530,"Rock Bass","ALL",0,0,2014,"Autumn"
"22891",530,"Round Goby","YOY",0,0,2014,"Autumn"
"22892",530,"Round Goby","Age_1",0,0,2014,"Autumn"
"22893",530,"Round Goby","Age_2+",0,0,2014,"Autumn"
"22894",530,"Round Goby","YAO",0,0,2014,"Autumn"
"22895",530,"Round Goby","ALL",0,0,2014,"Autumn"
"22896",530,"Shorthead Redhorse","YOY",0,0,2014,"Autumn"
"22897",530,"Shorthead Redhorse","Age_1",0,0,2014,"Autumn"
"22898",530,"Shorthead Redhorse","Age_2+",0,0,2014,"Autumn"
"22899",530,"Shorthead Redhorse","YAO",0,0,2014,"Autumn"
"22900",530,"Shorthead Redhorse","ALL",0,0,2014,"Autumn"
"22901",530,"Silver Chub","YOY",0,0,2014,"Autumn"
"22902",530,"Silver Chub","Age_1",0,0,2014,"Autumn"
"22903",530,"Silver Chub","Age_2+",0,0,2014,"Autumn"
"22904",530,"Silver Chub","YAO",0,0,2014,"Autumn"
"22905",530,"Silver Chub","ALL",0,0,2014,"Autumn"
"22906",530,"Silver Lamprey","YOY",0,0,2014,"Autumn"
"22907",530,"Silver Lamprey","Age_1",0,0,2014,"Autumn"
"22908",530,"Silver Lamprey","Age_2+",0,0,2014,"Autumn"
"22909",530,"Silver Lamprey","YAO",0,0,2014,"Autumn"
"22910",530,"Silver Lamprey","ALL",0,0,2014,"Autumn"
"22911",530,"Smallmouth Bass","YOY",0,0,2014,"Autumn"
"22912",530,"Smallmouth Bass","Age_1",0,0,2014,"Autumn"
"22913",530,"Smallmouth Bass","Age_2+",0,0,2014,"Autumn"
"22914",530,"Smallmouth Bass","YAO",0,0,2014,"Autumn"
"22915",530,"Smallmouth Bass","ALL",0,0,2014,"Autumn"
"22916",530,"Spottail Shiner","YOY",0,0,2014,"Autumn"
"22917",530,"Spottail Shiner","Age_1",0,0,2014,"Autumn"
"22918",530,"Spottail Shiner","Age_2+",0,0,2014,"Autumn"
"22919",530,"Spottail Shiner","YAO",0,0,2014,"Autumn"
"22920",530,"Spottail Shiner","ALL",0,0,2014,"Autumn"
"22921",530,"Trout Perch","YOY",0,0,2014,"Autumn"
"22922",530,"Trout Perch","Age_1",0,0,2014,"Autumn"
"22923",530,"Trout Perch","Age_2+",0,0,2014,"Autumn"
"22924",530,"Trout Perch","YAO",0,0,2014,"Autumn"
"22925",530,"Trout Perch","ALL",0,0,2014,"Autumn"
"22926",530,"Walleye","Age_1",4.67,1.48,2014,"Autumn"
"22927",530,"Walleye","Age_2+",3.12,3.04,2014,"Autumn"
"22928",530,"Walleye","YOY",4.68,0.25,2014,"Autumn"
"22929",530,"Walleye","YAO",0,0,2014,"Autumn"
"22930",530,"Walleye","ALL",0,0,2014,"Autumn"
"22931",530,"White Bass","Age_1",0.01,0,2014,"Autumn"
"22932",530,"White Bass","Age_2+",13.56,6.28,2014,"Autumn"
"22933",530,"White Bass","YOY",1.56,0.04,2014,"Autumn"
"22934",530,"White Bass","YAO",0,0,2014,"Autumn"
"22935",530,"White Bass","ALL",0,0,2014,"Autumn"
"22936",530,"White Perch","Age_1",55.46,2.93,2014,"Autumn"
"22937",530,"White Perch","Age_2+",7.24,1.63,2014,"Autumn"
"22938",530,"White Perch","YOY",13.54,0.14,2014,"Autumn"
"22939",530,"White Perch","YAO",0,0,2014,"Autumn"
"22940",530,"White Perch","ALL",0,0,2014,"Autumn"
"22941",530,"White Sucker","YOY",0,0,2014,"Autumn"
"22942",530,"White Sucker","Age_1",0,0,2014,"Autumn"
"22943",530,"White Sucker","Age_2+",0,0,2014,"Autumn"
"22944",530,"White Sucker","YAO",0,0,2014,"Autumn"
"22945",530,"White Sucker","ALL",0,0,2014,"Autumn"
"22946",530,"Yellow Perch","Age_1",41.77,3.21,2014,"Autumn"
"22947",530,"Yellow Perch","Age_2+",16.06,1.91,2014,"Autumn"
"22948",530,"Yellow Perch","YOY",15.43,0.11,2014,"Autumn"
"22949",530,"Yellow Perch","YAO",0,0,2014,"Autumn"
"22950",530,"Yellow Perch","ALL",0,0,2014,"Autumn"
"22951",531,"Alewife","YOY",0,0,2014,"Autumn"
"22952",531,"Alewife","Age_1",0,0,2014,"Autumn"
"22953",531,"Alewife","Age_2+",0,0,2014,"Autumn"
"22954",531,"Alewife","YAO",0,0,2014,"Autumn"
"22955",531,"Alewife","ALL",0,0,2014,"Autumn"
"22956",531,"Brown Bullhead","YOY",0,0,2014,"Autumn"
"22957",531,"Brown Bullhead","Age_1",0,0,2014,"Autumn"
"22958",531,"Brown Bullhead","Age_2+",0,0,2014,"Autumn"
"22959",531,"Brown Bullhead","YAO",0,0,2014,"Autumn"
"22960",531,"Brown Bullhead","ALL",0,0,2014,"Autumn"
"22961",531,"Channel Catfish","YAO",4.19,1.98,2014,"Autumn"
"22962",531,"Channel Catfish","YOY",0,0,2014,"Autumn"
"22963",531,"Channel Catfish","Age_1",0,0,2014,"Autumn"
"22964",531,"Channel Catfish","Age_2+",0,0,2014,"Autumn"
"22965",531,"Channel Catfish","ALL",0,0,2014,"Autumn"
"22966",531,"Common Carp","YAO",1.4,14.95,2014,"Autumn"
"22967",531,"Common Carp","YOY",0,0,2014,"Autumn"
"22968",531,"Common Carp","Age_1",0,0,2014,"Autumn"
"22969",531,"Common Carp","Age_2+",0,0,2014,"Autumn"
"22970",531,"Common Carp","ALL",0,0,2014,"Autumn"
"22971",531,"Emerald Shiner","YAO",31.79,0.13,2014,"Autumn"
"22972",531,"Emerald Shiner","YOY",0.33,0,2014,"Autumn"
"22973",531,"Emerald Shiner","Age_1",0,0,2014,"Autumn"
"22974",531,"Emerald Shiner","Age_2+",0,0,2014,"Autumn"
"22975",531,"Emerald Shiner","ALL",0,0,2014,"Autumn"
"22976",531,"Freshwater Drum","YAO",66.97,54.48,2014,"Autumn"
"22977",531,"Freshwater Drum","YOY",0,0,2014,"Autumn"
"22978",531,"Freshwater Drum","Age_1",0,0,2014,"Autumn"
"22979",531,"Freshwater Drum","Age_2+",0,0,2014,"Autumn"
"22980",531,"Freshwater Drum","ALL",0,0,2014,"Autumn"
"22981",531,"Gizzard Shad","YAO",0.19,0,2014,"Autumn"
"22982",531,"Gizzard Shad","YOY",159.77,2.62,2014,"Autumn"
"22983",531,"Gizzard Shad","Age_1",0,0,2014,"Autumn"
"22984",531,"Gizzard Shad","Age_2+",0,0,2014,"Autumn"
"22985",531,"Gizzard Shad","ALL",0,0,2014,"Autumn"
"22986",531,"Golden Redhorse","YOY",0,0,2014,"Autumn"
"22987",531,"Golden Redhorse","Age_1",0,0,2014,"Autumn"
"22988",531,"Golden Redhorse","Age_2+",0,0,2014,"Autumn"
"22989",531,"Golden Redhorse","YAO",0,0,2014,"Autumn"
"22990",531,"Golden Redhorse","ALL",0,0,2014,"Autumn"
"22991",531,"Goldfish","YOY",0,0,2014,"Autumn"
"22992",531,"Goldfish","Age_1",0,0,2014,"Autumn"
"22993",531,"Goldfish","Age_2+",0,0,2014,"Autumn"
"22994",531,"Goldfish","YAO",0,0,2014,"Autumn"
"22995",531,"Goldfish","ALL",0,0,2014,"Autumn"
"22996",531,"Lake Sturgeon","YOY",0,0,2014,"Autumn"
"22997",531,"Lake Sturgeon","Age_1",0,0,2014,"Autumn"
"22998",531,"Lake Sturgeon","Age_2+",0,0,2014,"Autumn"
"22999",531,"Lake Sturgeon","YAO",0,0,2014,"Autumn"
"23000",531,"Lake Sturgeon","ALL",0,0,2014,"Autumn"
"23001",531,"Lake Trout","YOY",0,0,2014,"Autumn"
"23002",531,"Lake Trout","Age_1",0,0,2014,"Autumn"
"23003",531,"Lake Trout","Age_2+",0,0,2014,"Autumn"
"23004",531,"Lake Trout","YAO",0,0,2014,"Autumn"
"23005",531,"Lake Trout","ALL",0,0,2014,"Autumn"
"23006",531,"Lake Whitefish","YOY",0,0,2014,"Autumn"
"23007",531,"Lake Whitefish","Age_1",0,0,2014,"Autumn"
"23008",531,"Lake Whitefish","Age_2+",0,0,2014,"Autumn"
"23009",531,"Lake Whitefish","YAO",0,0,2014,"Autumn"
"23010",531,"Lake Whitefish","ALL",0,0,2014,"Autumn"
"23011",531,"Logperch","YOY",0,0,2014,"Autumn"
"23012",531,"Logperch","Age_1",0,0,2014,"Autumn"
"23013",531,"Logperch","Age_2+",0,0,2014,"Autumn"
"23014",531,"Logperch","YAO",0,0,2014,"Autumn"
"23015",531,"Logperch","ALL",0,0,2014,"Autumn"
